class_id,img_height,img_width,bbox_y,bbox_x,bbox_h,bbox_w,norm_img_height,norm_img_width,norm_bbox_y,norm_bbox_x,norm_bbox_w,norm_bbox_h
10,764,950,266,415,297,326,1,1,0.3481675393,0.4368421053,0.3431578947,0.3887434555
13,867,524,469,172,239,42,1,1,0.5409457901,0.3282442748,0.08015267176,0.2756632065
20,686,120,401,28,49,219,1,1,0.584548105,0.2333333333,1.825,0.07142857143
17,720,766,254,412,139,94,1,1,0.3527777778,0.5378590078,0.1227154047,0.1930555556
18,894,748,318,492,89,215,1,1,0.355704698,0.6577540107,0.2874331551,0.09955257271
48,929,737,194,281,213,389,1,1,0.2088266954,0.381275441,0.5278154681,0.2292787944
59,247,575,9,175,69,126,1,1,0.03643724696,0.3043478261,0.2191304348,0.2793522267
4,727,350,120,3,134,235,1,1,0.1650618982,0.008571428571,0.6714285714,0.1843191197
24,1001,591,468,235,182,217,1,1,0.4675324675,0.3976311337,0.3671742809,0.1818181818
40,706,367,428,39,112,153,1,1,0.6062322946,0.10626703,0.416893733,0.1586402266
40,338,600,72,327,216,202,1,1,0.2130177515,0.545,0.3366666667,0.6390532544
75,465,682,8,226,218,311,1,1,0.01720430108,0.3313782991,0.4560117302,0.4688172043
72,584,679,236,39,335,118,1,1,0.404109589,0.05743740795,0.1737849779,0.573630137
14,279,418,53,206,71,180,1,1,0.1899641577,0.4928229665,0.4306220096,0.2544802867
5,745,771,465,481,131,222,1,1,0.6241610738,0.6238651102,0.2879377432,0.1758389262
14,616,989,233,296,355,276,1,1,0.3782467532,0.2992922144,0.2790697674,0.5762987013
76,596,1139,207,472,284,268,1,1,0.3473154362,0.4143985953,0.2352941176,0.4765100671
46,605,900,322,443,380,123,1,1,0.532231405,0.4922222222,0.1366666667,0.6280991736
47,743,1257,122,479,397,378,1,1,0.1641991925,0.3810660302,0.3007159905,0.534320323
78,936,996,494,254,362,146,1,1,0.5277777778,0.2550200803,0.1465863454,0.3867521368
44,691,706,410,78,298,223,1,1,0.5933429812,0.1104815864,0.3158640227,0.4312590449
43,661,595,363,18,179,79,1,1,0.5491679274,0.03025210084,0.1327731092,0.2708018154
18,914,674,301,216,366,392,1,1,0.329321663,0.3204747774,0.5816023739,0.4004376368
55,1075,811,407,404,222,330,1,1,0.3786046512,0.4981504316,0.4069050555,0.2065116279
66,256,524,117,79,49,73,1,1,0.45703125,0.1507633588,0.1393129771,0.19140625
16,811,583,391,178,64,356,1,1,0.4821208385,0.3053173242,0.6106346484,0.07891491985
48,947,453,298,150,254,376,1,1,0.3146779303,0.3311258278,0.8300220751,0.2682154171
43,520,597,58,392,40,228,1,1,0.1115384615,0.6566164154,0.3819095477,0.07692307692
23,817,688,409,292,322,99,1,1,0.5006119951,0.4244186047,0.1438953488,0.394124847
24,1170,462,378,175,122,398,1,1,0.3230769231,0.3787878788,0.8614718615,0.1042735043
27,665,482,216,305,91,319,1,1,0.3248120301,0.632780083,0.6618257261,0.1368421053
10,501,635,56,167,222,199,1,1,0.1117764471,0.262992126,0.3133858268,0.4431137725
7,708,733,306,265,186,234,1,1,0.4322033898,0.3615279673,0.3192360164,0.2627118644
8,608,663,104,287,60,133,1,1,0.1710526316,0.4328808446,0.2006033183,0.09868421053
1,1016,319,451,42,136,390,1,1,0.4438976378,0.131661442,1.222570533,0.1338582677
15,560,553,193,147,206,202,1,1,0.3446428571,0.2658227848,0.3652802893,0.3678571429
22,754,428,221,248,138,203,1,1,0.2931034483,0.5794392523,0.4742990654,0.1830238727
31,592,647,201,125,139,323,1,1,0.339527027,0.1931993818,0.4992272025,0.2347972973
12,762,460,345,197,171,40,1,1,0.4527559055,0.4282608696,0.08695652174,0.2244094488
53,979,1037,199,407,287,384,1,1,0.2032686415,0.3924783028,0.3702989392,0.2931562819
73,684,603,146,257,93,393,1,1,0.2134502924,0.4262023217,0.6517412935,0.1359649123
63,868,902,455,156,375,47,1,1,0.5241935484,0.1729490022,0.05210643016,0.4320276498
73,668,764,360,291,272,110,1,1,0.5389221557,0.3808900524,0.1439790576,0.4071856287
72,864,629,176,68,350,383,1,1,0.2037037037,0.1081081081,0.6089030207,0.4050925926
13,567,421,254,224,105,220,1,1,0.4479717813,0.5320665083,0.5225653207,0.1851851852
64,635,577,389,112,324,112,1,1,0.6125984252,0.1941074523,0.1941074523,0.5102362205
42,514,1044,141,400,292,211,1,1,0.2743190661,0.3831417625,0.2021072797,0.5680933852
15,637,535,247,376,69,305,1,1,0.387755102,0.7028037383,0.5700934579,0.1083202512
26,667,724,51,347,194,262,1,1,0.07646176912,0.479281768,0.361878453,0.2908545727
30,1094,1153,326,379,386,368,1,1,0.2979890311,0.328707719,0.3191673894,0.352833638
28,406,628,46,416,109,162,1,1,0.1133004926,0.6624203822,0.2579617834,0.2684729064
73,514,145,89,22,47,371,1,1,0.173151751,0.1517241379,2.55862069,0.09143968872
19,634,646,214,31,227,132,1,1,0.3375394322,0.0479876161,0.2043343653,0.358044164
30,873,881,411,457,139,76,1,1,0.470790378,0.5187287174,0.08626560726,0.1592210767
56,589,694,19,294,282,400,1,1,0.03225806452,0.4236311239,0.5763688761,0.4787775891
57,1097,906,470,435,195,322,1,1,0.4284412033,0.4801324503,0.3554083885,0.1777575205
41,448,995,48,467,181,272,1,1,0.1071428571,0.4693467337,0.2733668342,0.4040178571
45,772,1044,286,328,320,136,1,1,0.3704663212,0.3141762452,0.1302681992,0.414507772
31,588,861,159,105,358,342,1,1,0.2704081633,0.1219512195,0.3972125436,0.6088435374
49,607,331,103,78,164,177,1,1,0.1696869852,0.2356495468,0.5347432024,0.2701812191
12,930,656,223,187,262,344,1,1,0.2397849462,0.2850609756,0.5243902439,0.2817204301
50,834,610,419,313,80,111,1,1,0.5023980815,0.5131147541,0.1819672131,0.09592326139
17,714,383,419,103,131,210,1,1,0.5868347339,0.2689295039,0.5483028721,0.1834733894
59,296,658,106,226,56,136,1,1,0.3581081081,0.3434650456,0.2066869301,0.1891891892
53,815,406,63,173,132,363,1,1,0.0773006135,0.4261083744,0.89408867,0.1619631902
50,482,353,338,20,62,90,1,1,0.7012448133,0.0566572238,0.2549575071,0.1286307054
47,483,941,148,236,324,257,1,1,0.3064182195,0.2507970244,0.2731137088,0.6708074534
29,298,764,66,338,383,124,1,1,0.2214765101,0.442408377,0.1623036649,1.285234899
56,618,1082,160,339,368,156,1,1,0.2588996764,0.3133086876,0.1441774492,0.5954692557
63,760,601,367,65,188,45,1,1,0.4828947368,0.1081530782,0.07487520799,0.2473684211
6,621,1196,29,487,358,207,1,1,0.04669887279,0.4071906355,0.1730769231,0.576489533
29,784,802,224,288,400,356,1,1,0.2857142857,0.3591022444,0.4438902743,0.5102040816
64,834,727,471,41,383,237,1,1,0.5647482014,0.05639614856,0.325997249,0.4592326139
68,605,736,221,478,146,328,1,1,0.3652892562,0.6494565217,0.4456521739,0.241322314
3,417,393,30,173,112,83,1,1,0.07194244604,0.4402035623,0.2111959288,0.2685851319
64,617,558,57,220,281,199,1,1,0.09238249595,0.394265233,0.3566308244,0.4554294976
9,587,792,342,29,364,92,1,1,0.5826235094,0.03661616162,0.1161616162,0.6201022147
41,904,752,200,115,344,400,1,1,0.2212389381,0.1529255319,0.5319148936,0.3805309735
61,235,672,103,325,98,78,1,1,0.4382978723,0.4836309524,0.1160714286,0.4170212766
2,716,589,39,154,311,364,1,1,0.05446927374,0.2614601019,0.6179966044,0.4343575419
18,472,436,82,95,84,112,1,1,0.1737288136,0.2178899083,0.2568807339,0.1779661017
3,700,709,48,414,150,311,1,1,0.06857142857,0.5839210155,0.4386459803,0.2142857143
71,772,962,236,497,99,358,1,1,0.3056994819,0.5166320166,0.3721413721,0.128238342
16,576,771,187,291,102,337,1,1,0.3246527778,0.3774319066,0.4370946822,0.1770833333
62,998,818,263,486,112,342,1,1,0.2635270541,0.5941320293,0.4180929095,0.1122244489
12,1188,954,400,460,96,392,1,1,0.3367003367,0.4821802935,0.4109014675,0.08080808081
61,566,912,341,459,132,172,1,1,0.6024734982,0.5032894737,0.1885964912,0.2332155477
29,439,432,43,104,275,156,1,1,0.0979498861,0.2407407407,0.3611111111,0.6264236902
60,571,461,370,28,232,82,1,1,0.6479859895,0.06073752711,0.1778741866,0.4063047285
66,657,620,132,207,246,232,1,1,0.200913242,0.3338709677,0.3741935484,0.3744292237
29,387,810,88,442,235,173,1,1,0.2273901809,0.5456790123,0.2135802469,0.6072351421
73,511,1087,51,387,315,344,1,1,0.09980430528,0.356025759,0.3164673413,0.6164383562
23,773,980,290,238,368,294,1,1,0.3751617076,0.2428571429,0.3,0.4760672704
18,637,437,337,72,244,207,1,1,0.5290423862,0.1647597254,0.4736842105,0.3830455259
5,478,504,21,197,124,75,1,1,0.04393305439,0.3908730159,0.1488095238,0.2594142259
45,716,919,421,372,390,209,1,1,0.5879888268,0.4047878128,0.2274211099,0.5446927374
41,749,518,354,89,127,187,1,1,0.4726301736,0.1718146718,0.361003861,0.1695594126
8,631,542,6,237,228,365,1,1,0.009508716323,0.4372693727,0.6734317343,0.3613312203
40,289,687,132,474,42,53,1,1,0.4567474048,0.6899563319,0.07714701601,0.1453287197
69,707,985,372,387,263,41,1,1,0.5261669024,0.392893401,0.04162436548,0.3719943423
32,595,496,251,19,290,246,1,1,0.4218487395,0.03830645161,0.4959677419,0.487394958
54,320,702,5,243,153,191,1,1,0.015625,0.3461538462,0.2720797721,0.478125
62,703,536,117,69,351,187,1,1,0.1664295875,0.1287313433,0.348880597,0.4992887624
13,1059,645,331,236,172,353,1,1,0.3125590179,0.3658914729,0.5472868217,0.1624173749
24,459,344,195,132,59,185,1,1,0.4248366013,0.3837209302,0.5377906977,0.128540305
49,576,651,287,278,132,104,1,1,0.4982638889,0.4270353303,0.1597542243,0.2291666667
3,458,438,147,2,255,63,1,1,0.3209606987,0.004566210046,0.1438356164,0.556768559
63,979,490,485,133,233,301,1,1,0.4954034729,0.2714285714,0.6142857143,0.2379979571
15,735,403,76,8,158,360,1,1,0.1034013605,0.01985111663,0.8933002481,0.2149659864
15,825,349,312,121,50,208,1,1,0.3781818182,0.3467048711,0.5959885387,0.06060606061
44,605,995,310,439,261,132,1,1,0.5123966942,0.4412060302,0.1326633166,0.4314049587
4,647,750,294,34,388,191,1,1,0.4544049459,0.04533333333,0.2546666667,0.599690881
47,657,918,178,469,80,253,1,1,0.2709284627,0.5108932462,0.2755991285,0.1217656012
51,661,688,91,302,218,357,1,1,0.1376701967,0.4389534884,0.5188953488,0.3298033283
28,664,861,286,430,279,327,1,1,0.4307228916,0.4994192799,0.3797909408,0.4201807229
42,908,520,458,89,195,346,1,1,0.5044052863,0.1711538462,0.6653846154,0.2147577093
29,819,596,194,93,256,283,1,1,0.2368742369,0.1560402685,0.4748322148,0.3125763126
19,840,903,235,381,292,301,1,1,0.2797619048,0.4219269103,0.3333333333,0.3476190476
54,918,598,407,158,358,157,1,1,0.4433551198,0.2642140468,0.262541806,0.3899782135
28,302,544,19,284,196,70,1,1,0.06291390728,0.5220588235,0.1286764706,0.6490066225
53,1034,898,367,260,279,330,1,1,0.3549323017,0.289532294,0.3674832962,0.2698259188
24,1141,610,436,128,270,354,1,1,0.3821209465,0.2098360656,0.5803278689,0.2366345311
23,666,842,440,277,187,86,1,1,0.6606606607,0.3289786223,0.1021377672,0.2807807808
53,477,629,246,487,97,89,1,1,0.5157232704,0.7742448331,0.1414944356,0.2033542977
66,527,1064,56,490,323,92,1,1,0.1062618596,0.4605263158,0.08646616541,0.6129032258
9,707,427,311,3,190,299,1,1,0.4398868458,0.007025761124,0.700234192,0.2687411598
6,737,645,317,164,277,231,1,1,0.4301221167,0.2542635659,0.3581395349,0.3758480326
22,490,738,142,201,305,255,1,1,0.2897959184,0.2723577236,0.3455284553,0.6224489796
55,869,685,372,337,165,229,1,1,0.4280782509,0.4919708029,0.3343065693,0.1898734177
68,658,373,65,5,119,289,1,1,0.09878419453,0.01340482574,0.7747989276,0.1808510638
28,513,612,4,331,161,154,1,1,0.007797270955,0.5408496732,0.2516339869,0.3138401559
21,876,784,415,326,197,182,1,1,0.4737442922,0.4158163265,0.2321428571,0.2248858447
59,606,565,286,139,79,43,1,1,0.4719471947,0.2460176991,0.07610619469,0.1303630363
56,760,516,492,339,91,58,1,1,0.6473684211,0.6569767442,0.1124031008,0.1197368421
36,718,794,334,430,101,323,1,1,0.4651810585,0.5415617128,0.4068010076,0.1406685237
15,977,605,479,40,204,390,1,1,0.4902763562,0.06611570248,0.6446280992,0.2088024565
27,720,1064,274,440,230,221,1,1,0.3805555556,0.4135338346,0.2077067669,0.3194444444
10,1066,684,390,337,113,331,1,1,0.3658536585,0.4926900585,0.4839181287,0.1060037523
39,966,863,416,326,142,363,1,1,0.4306418219,0.3777520278,0.4206257242,0.1469979296
44,530,752,93,205,350,77,1,1,0.1754716981,0.272606383,0.102393617,0.6603773585
53,731,1052,43,453,378,312,1,1,0.05882352941,0.430608365,0.2965779468,0.5170998632
3,514,448,76,194,115,315,1,1,0.1478599222,0.4330357143,0.703125,0.2237354086
17,712,890,142,407,135,344,1,1,0.1994382022,0.4573033708,0.3865168539,0.1896067416
42,1186,1047,498,320,358,328,1,1,0.4198988196,0.305635148,0.3132760267,0.3018549747
56,780,627,373,20,237,72,1,1,0.4782051282,0.03189792663,0.1148325359,0.3038461538
69,811,1089,239,363,344,363,1,1,0.2946979038,0.3333333333,0.3333333333,0.4241676942
33,806,912,371,324,353,297,1,1,0.4602977667,0.3552631579,0.3256578947,0.4379652605
61,1085,321,444,89,175,288,1,1,0.4092165899,0.277258567,0.8971962617,0.1612903226
46,663,383,355,94,249,203,1,1,0.5354449472,0.2454308094,0.5300261097,0.3755656109
67,439,750,20,357,149,257,1,1,0.04555808656,0.476,0.3426666667,0.3394077449
18,462,499,40,167,217,155,1,1,0.08658008658,0.3346693387,0.3106212425,0.4696969697
3,729,508,380,81,115,244,1,1,0.5212620027,0.1594488189,0.4803149606,0.1577503429
19,654,761,65,339,366,383,1,1,0.0993883792,0.4454664915,0.5032851511,0.5596330275
49,818,622,337,278,75,201,1,1,0.4119804401,0.4469453376,0.3231511254,0.09168704156
39,629,664,346,69,240,142,1,1,0.5500794913,0.1039156627,0.2138554217,0.3815580286
38,443,748,42,275,286,324,1,1,0.09480812641,0.3676470588,0.4331550802,0.6455981941
73,829,639,273,123,378,341,1,1,0.3293124246,0.1924882629,0.5336463224,0.4559710495
26,708,251,76,70,73,261,1,1,0.1073446328,0.2788844622,1.039840637,0.1031073446
22,397,480,44,85,107,136,1,1,0.1108312343,0.1770833333,0.2833333333,0.2695214106
0,672,543,121,3,252,238,1,1,0.1800595238,0.005524861878,0.438305709,0.375
13,626,912,274,247,296,54,1,1,0.4376996805,0.2708333333,0.05921052632,0.4728434505
37,714,871,497,344,326,137,1,1,0.6960784314,0.3949483352,0.1572904707,0.4565826331
20,777,670,99,244,263,391,1,1,0.1274131274,0.3641791045,0.5835820896,0.3384813385
17,628,649,224,379,171,107,1,1,0.3566878981,0.5839753467,0.1648690293,0.2722929936
71,956,788,336,417,190,304,1,1,0.3514644351,0.5291878173,0.385786802,0.1987447699
38,726,793,311,88,334,319,1,1,0.4283746556,0.1109709962,0.4022698613,0.4600550964
71,798,224,125,31,49,345,1,1,0.156641604,0.1383928571,1.540178571,0.06140350877
71,837,767,267,282,355,398,1,1,0.3189964158,0.3676662321,0.518904824,0.4241338112
43,637,718,474,153,400,55,1,1,0.7441130298,0.213091922,0.07660167131,0.6279434851
73,766,621,140,211,55,301,1,1,0.182767624,0.3397745572,0.4847020934,0.07180156658
18,939,508,492,134,300,274,1,1,0.5239616613,0.2637795276,0.5393700787,0.3194888179
7,436,910,27,371,329,129,1,1,0.0619266055,0.4076923077,0.1417582418,0.754587156
48,732,881,458,457,333,76,1,1,0.6256830601,0.5187287174,0.08626560726,0.4549180328
4,686,629,211,97,198,246,1,1,0.3075801749,0.1542130366,0.3910969793,0.2886297376
66,698,621,481,188,337,43,1,1,0.6891117479,0.3027375201,0.0692431562,0.4828080229
63,642,520,25,331,130,250,1,1,0.03894080997,0.6365384615,0.4807692308,0.2024922118
78,989,931,498,299,279,276,1,1,0.5035389282,0.321160043,0.2964554243,0.2821031345
25,850,683,433,282,260,299,1,1,0.5094117647,0.4128843338,0.4377745242,0.3058823529
62,561,1026,85,383,380,357,1,1,0.1515151515,0.373294347,0.3479532164,0.6773618538
62,462,599,47,240,87,43,1,1,0.1017316017,0.4006677796,0.07178631052,0.1883116883
70,638,607,471,159,73,123,1,1,0.7382445141,0.2619439868,0.2026359143,0.1144200627
28,594,724,173,379,125,313,1,1,0.2912457912,0.523480663,0.432320442,0.2104377104
37,515,630,349,183,246,126,1,1,0.6776699029,0.2904761905,0.2,0.4776699029
62,373,861,77,477,100,222,1,1,0.2064343164,0.5540069686,0.2578397213,0.2680965147
49,723,421,412,99,84,179,1,1,0.5698478562,0.2351543943,0.4251781473,0.1161825726
4,756,499,371,62,115,333,1,1,0.4907407407,0.124248497,0.6673346693,0.1521164021
74,483,372,93,104,181,339,1,1,0.1925465839,0.2795698925,0.9112903226,0.3747412008
13,412,487,78,35,330,148,1,1,0.1893203883,0.07186858316,0.3039014374,0.8009708738
67,794,541,187,67,137,355,1,1,0.2355163728,0.123844732,0.6561922366,0.1725440806
32,882,713,326,253,351,291,1,1,0.3696145125,0.3548387097,0.4081346424,0.3979591837
73,714,1107,23,408,389,295,1,1,0.03221288515,0.3685636856,0.2664859982,0.5448179272
57,630,744,66,439,115,237,1,1,0.1047619048,0.5900537634,0.3185483871,0.1825396825
62,974,587,387,415,54,319,1,1,0.3973305955,0.7069846678,0.5434412266,0.05544147844
18,853,535,353,91,389,398,1,1,0.4138335287,0.1700934579,0.7439252336,0.4560375147
35,733,906,391,272,321,158,1,1,0.5334242838,0.3002207506,0.174392936,0.4379263302
21,382,563,102,152,221,230,1,1,0.2670157068,0.269982238,0.4085257549,0.5785340314
41,775,969,473,337,342,162,1,1,0.6103225806,0.3477812178,0.1671826625,0.4412903226
8,546,937,246,414,152,40,1,1,0.4505494505,0.4418356457,0.04268943436,0.2783882784
35,617,932,321,486,387,213,1,1,0.5202593193,0.5214592275,0.2285407725,0.6272285251
29,579,717,373,34,341,43,1,1,0.6442141623,0.04741980474,0.059972106,0.5889464594
56,357,613,116,276,260,114,1,1,0.324929972,0.4502446982,0.1859706362,0.7282913165
35,1058,604,339,145,221,367,1,1,0.320415879,0.2400662252,0.607615894,0.2088846881
53,981,952,416,409,261,363,1,1,0.4240570846,0.4296218487,0.381302521,0.2660550459
41,758,878,266,333,216,392,1,1,0.3509234828,0.3792710706,0.4464692483,0.2849604222
4,1156,578,427,95,182,351,1,1,0.3693771626,0.1643598616,0.607266436,0.1574394464
38,575,852,265,463,155,192,1,1,0.4608695652,0.54342723,0.2253521127,0.2695652174
57,1009,809,402,475,52,237,1,1,0.3984142716,0.587144623,0.2929542645,0.05153617443
64,741,396,370,141,90,204,1,1,0.4993252362,0.3560606061,0.5151515152,0.1214574899
78,892,484,455,167,148,293,1,1,0.5100896861,0.3450413223,0.6053719008,0.1659192825
9,789,314,378,52,174,286,1,1,0.4790874525,0.1656050955,0.9108280255,0.2205323194
77,865,853,417,241,336,257,1,1,0.4820809249,0.2825322392,0.3012895662,0.3884393064
30,629,637,141,11,267,332,1,1,0.2241653418,0.01726844584,0.5211930926,0.4244833068
29,1058,893,422,345,215,316,1,1,0.3988657845,0.3863381859,0.3538633819,0.2032136106
3,451,784,166,495,64,83,1,1,0.3680709534,0.631377551,0.1058673469,0.1419068736
65,972,433,459,44,127,354,1,1,0.4722222222,0.1016166282,0.817551963,0.1306584362
28,639,292,28,95,54,228,1,1,0.04381846635,0.3253424658,0.7808219178,0.08450704225
53,441,229,67,132,55,179,1,1,0.1519274376,0.576419214,0.7816593886,0.1247165533
20,730,721,345,70,335,242,1,1,0.4726027397,0.09708737864,0.3356449376,0.4589041096
44,348,466,117,102,50,69,1,1,0.3362068966,0.2188841202,0.1480686695,0.1436781609
60,587,875,164,224,281,67,1,1,0.2793867121,0.256,0.07657142857,0.4787052811
25,769,807,359,241,316,104,1,1,0.466840052,0.2986369269,0.1288723668,0.410923277
3,835,678,232,282,150,349,1,1,0.2778443114,0.4159292035,0.5147492625,0.1796407186
4,874,732,420,455,137,291,1,1,0.4805491991,0.6215846995,0.3975409836,0.1567505721
58,671,698,336,336,240,155,1,1,0.5007451565,0.4813753582,0.2220630372,0.3576751118
29,444,358,37,83,135,220,1,1,0.08333333333,0.2318435754,0.6145251397,0.3040540541
67,651,855,422,409,68,42,1,1,0.6482334869,0.4783625731,0.04912280702,0.1044546851
16,288,852,21,486,321,72,1,1,0.07291666667,0.5704225352,0.08450704225,1.114583333
4,586,1045,299,456,217,189,1,1,0.5102389078,0.4363636364,0.180861244,0.3703071672
55,592,628,117,175,397,182,1,1,0.1976351351,0.2786624204,0.2898089172,0.6706081081
78,696,587,177,191,114,292,1,1,0.2543103448,0.3253833049,0.4974446337,0.1637931034
12,828,569,432,321,46,333,1,1,0.5217391304,0.5641476274,0.5852372583,0.05555555556
4,390,498,114,202,77,93,1,1,0.2923076923,0.40562249,0.186746988,0.1974358974
38,813,608,441,297,129,91,1,1,0.5424354244,0.4884868421,0.1496710526,0.1586715867
1,825,486,429,95,298,54,1,1,0.52,0.195473251,0.1111111111,0.3612121212
15,722,639,172,292,178,183,1,1,0.2382271468,0.4569640063,0.2863849765,0.2465373961
31,363,1016,78,406,211,152,1,1,0.2148760331,0.3996062992,0.1496062992,0.5812672176
45,756,526,323,226,215,78,1,1,0.4272486772,0.4296577947,0.1482889734,0.2843915344
55,516,719,196,84,253,126,1,1,0.3798449612,0.1168289291,0.1752433936,0.4903100775
13,387,502,5,250,191,239,1,1,0.01291989664,0.4980079681,0.4760956175,0.4935400517
60,1063,892,477,442,378,240,1,1,0.4487300094,0.4955156951,0.269058296,0.3555973659
